"Popup blocked — check your browser settings.","تم حظر النافذة المنبثقة — يُرجى التحقق من إعدادات المتصفح.",""
"Unpaid: {0}","غير مدفوع: {0}",""
"Collected","المُحصَّل",""
"Money taken","النقد المُحصَّل",""
"Not collected","غير محصَّل",""
"Governorate","المحافظة",""
"Select Governorate","اختر المحافظة",""
"District","الحي",""
"Select District","اختر الحي",""
"Select a governorate first","اختر المحافظة أولاً",""
"Product Management","إدارة المنتجات",""
"Manage products for POS","إدارة المنتجات لنقاط البيع",""
"Add Product","إضافة منتج",""
"Stock Lookup","البحث عن المخزون",""
"Allowed file types: {0} — up to {1}.","أنواع الملفات المسموح بها: {0} — حتى {1}.",""
"These are configurable in System Settings. Upload happens when the product is saved.","يمكن تعديلها من إعدادات النظام. يتم الرفع عند حفظ المنتج.",""
"No image file types are currently allowed. Add an image extension under Allowed File Extensions in System Settings.","لا توجد أنواع صور مسموح بها حاليًا. أضف امتداد صورة ضمن امتدادات الملفات المسموح بها في إعدادات النظام.",""
"No image file types are allowed by System Settings.","لا توجد أنواع صور مسموح بها في إعدادات النظام.",""
"Image must be one of: {0}","يجب أن تكون الصورة من الأنواع: {0}",""
"Image must be {0} or smaller","يجب ألا يتجاوز حجم الصورة {0}",""
"Add a product image","أضف صورة المنتج",""
"Click to browse or drop a file here","انقر للاختيار أو أفلت ملفًا هنا",""
"Change product image","تغيير صورة المنتج",""
"Upload product image","رفع صورة المنتج",""
"Back to products","العودة إلى المنتجات",""
"Details","التفاصيل",""
"Options","خيارات",""
"Track quantity on hand for this product.","تتبع الكمية المتوفرة لهذا المنتج.",""
"Hide this product from the POS.","إخفاء هذا المنتج من نقطة البيع.",""
"New Expense","مصروف جديد",""
"Record a cash drawer expense","تسجيل مصروف من درج النقدية",""
"Expense ID","رقم القيد",""
"Expenses this shift","مصروفات هذه الوردية",""
"Cash drawer modes only.","طرق دفع درج النقدية فقط.",""
"No expenses recorded this shift yet.","لا توجد مصروفات مسجلة في هذه الوردية بعد.",""
"Enter remarks","أدخل الملاحظات",""
"Pending sync","بانتظار المزامنة",""
"Retry attach below — do not submit again.","أعد محاولة إرفاق الملفات أدناه — لا ترسل مرة أخرى.",""
"Continue without attachments","المتابعة بدون مرفقات",""
"Discard files","تجاهل الملفات",""
"Attachments","المرفقات",""
"Search cash payment method...","ابحث عن طريقة الدفع النقدية...",""
"Offline Mode","وضع عدم الاتصال",""
"Saved locally; syncs when you reconnect. Cancel of submitted expenses requires online.","يُحفظ محليًا ويُزامَن عند عودة الاتصال. إلغاء المصروفات المُرسلة يتطلب الاتصال بالإنترنت.",""
"POS Expense cancelled","تم إلغاء مصروف نقطة البيع",""
"Cancel Expense","إلغاء المصروف",""
"Delete Offline Expense","حذف المصروف غير المتصل",""
"Discard Attachments","تجاهل المرفقات",""
"Remarks are required","الملاحظات مطلوبة",""
"Expense saved offline; will sync when you reconnect","تم حفظ المصروف دون اتصال؛ ستتم المزامنة عند عودة الاتصال",""
"Retry Attach","إعادة محاولة الإرفاق",""
"Enter amount in {0}","أدخل المبلغ بـ {0}",""
"Optional. JPG, PNG, GIF, PDF, TXT, CSV, or Office docs. Max {0} MB each. Attached after submit.","اختياري. JPG، PNG، GIF، PDF، TXT، CSV، أو مستندات Office. بحد أقصى {0} ميجابايت لكل ملف. يُرفق بعد الإرسال.",""
"Optional. JPG, PNG, GIF, PDF, TXT, CSV, or Office docs. Max {0} MB each. Files sync after reconnect.","اختياري. JPG، PNG، GIF، PDF، TXT، CSV، أو مستندات Office. بحد أقصى {0} ميجابايت لكل ملف. تُزامَن الملفات بعد إعادة الاتصال.",""
"No expense accounts found. Try a different search.","لم يتم العثور على حسابات مصروفات. جرّب بحثًا مختلفًا.",""
"Open expenses once while online to cache accounts and limits before recording offline.","افتح المصروفات مرة وأنت متصل لتخزين الحسابات والحدود قبل التسجيل دون اتصال.",""
"Profile max: {0}","حد الملف الشخصي: {0}",""
"Recorded this shift: {0}","المسجل في هذه الوردية: {0}",""
"Pending local: {0}","المعلّق محليًا: {0}",""
"Cash Expense","مصروف نقدي",""
"Record money paid from the cash drawer during this shift.","سجّل المبالغ المدفوعة من درج النقدية خلال هذه الوردية.",""
"Expense Description","وصف المصروف",""
"Enter a short description","أدخل وصفًا مختصرًا",""
"Shift Limit","حد الوردية",""
"Already Spent","المُنفق بالفعل",""
"Upload Receipt","رفع الإيصال",""
"JPG, PNG or PDF, maximum {0} MB","JPG أو PNG أو PDF، بحد أقصى {0} ميجابايت",""
"Expenses This Shift","مصروفات هذه الوردية",""
"Recorded","مسجّل",""
"Void","إلغاء",""
"Voiding...","جاري الإلغاء...",""
"Recording...","جاري التسجيل...",""
"Record Expense","تسجيل المصروف",""
"Includes {0} pending local","يشمل {0} معلّق محليًا",""
"JE {0}; files pending","القيد {0}؛ الملفات بانتظار الإرفاق",""
"Action","إجراء",""
"Expense {0} was recorded, but attachments failed.","تم تسجيل المصروف {0}، لكن فشل إرفاق الملفات.",""
"Mode of Payment","طريقة الدفع",""
"Submit","إرسال",""
